car_brand,car_model,comments,likes
크라이슬러,300C,오 이차 지난번 고속도로에서보았는데 정말 멋지던데 수입이 단종되어서아쉽네요..이차갖고 싶네요,6
크라이슬러,300C,지금 이시절이랑 비교하면 지금은비교불가정도로 엄청나게 발전하셨네요 ㅋㅋ모든부분에서,3
크라이슬러,300C,형님 예전엔 이러셨군요.....,6
크라이슬러,300C,예전 시승기 비공개 절대 하지말았으면 좋겠네요 이렇게 본인이 한것을 교과서 삼아 자신을 걔속 되돌아봅시다,5
크라이슬러,300C,좋겠네요 토러스랑 300c를 싸고 큰맛에타셔서ㅋㅋ저는마티즈타는데,4
크라이슬러,300C,멋지네요^^,4
크라이슬러,300C,항상 잘 보고 있습니다.,3
크라이슬러,300C,300 리뷰도 없는데 좋구먼 왜그랴..한국에서나 3.6이 고배기량이지 이차에선 젤 낮은급..5.7하고 6.6인가 v8엔진 씀,4
크라이슬러,300C,시승기가 대화형식에다가 재밋게 해주셔서 색다르고 너무재밌어요 다양한차 리뷰많이 해주셨으면 좋겠네요!,2
크라이슬러,300C,행신동 사시나ㅋ,2
크라이슬러,300C,형님 구독해놓고 영상 자주보다보니까차 검색망해도 형님 영상만 주르륵 나오네요ㅎㅎ,2
크라이슬러,300C,이번 시승기재밋네요  감사합니다!,1
크라이슬러,300C,시승기 하실때 실선은 넘어가면 안되는 곳인데 자꾸 넘어가네요^^;;;;;,7
크라이슬러,300C,유튜브 알리고리즘 무엇 중고 300c srt8알아보다 예전에 한상기 기자님이 리뷰한 구형 300c srt8 기사 봤는데 바로 뜨네,2
크라이슬러,300C,저희 차도 클라이슬러,1
크라이슬러,300C,한상기님 좋아요~,1
크라이슬러,300C,우리동내 시군요...^^,2
크라이슬러,300C,한상기님???,3
크라이슬러,300C,platinum 인가요?,2
크라이슬러,300C,야.이사람들아.고배기량인데차잘나가는건당연한거아닌가.ㅎㅎㅎ,1
크라이슬러,300C,안녕하세요 요번에 자가용을 300c로 처음 장만할라 하는데.. 시트 추가옵션때 바꿀수있나요??,1
크라이슬러,300C,acc 제동기능은 없는건가요? 설명없이 영상이 넘어가서요ㅎ 궁금합니다,2
크라이슬러,300C,20대 후반이 타기엔 넘 중후한 느낌일까요?,2
크라이슬러,300C,방향등 없는차가 개념이 ㅈㄴ없네,4
크라이슬러,300C,과속은 하지 맙시다.,2
크라이슬러,300C,돈없는 봉성이가 허세부릴려고 타는차,1
크라이슬러,300C,담부터 시승기 올리지 마요 이게 머야,7
크라이슬러,300C,얼마쯤하죠이건?,2
크라이슬러,300C,5천만원이 정말 싼맛으로 타는거네요 직장인은 뭐 몇달일하면 5천버나요? 뭐 버시면 말고요,4
크라이슬러,300C,공도에서 190키로 과속에 실선 차선 변경에 깜박이 없이 칼치기에...뭐가 자랑이라고 올렸는지 이해가 안가네;; 누가 신고나 하세요~,13
