car_brand,car_model,comments,likes
현대,스타리아,소니 미러리스가 손상되어 저도 마음아프네요ㅠ냉철하면서도 아주 꼼꼼한 시승기와 간접체감되는 세세한 설명까지 잘 봤습니다.김기자님 항상 응원하고 있습니다.감사합니다.,5
현대,스타리아,이차 사진으로는 별루다했만 실제로는 너무 멋진 차로 바뀌었네요 미래지향적인 디자인 최첨단옵션들 더이상 스타리아는 단순화물차가 아닌 비즈니스를 위한차라고 해도 손색이 없을거같네요 특히  두 라인으로 나눠진 부분이 확실히 승용과 화물을 구분해 놓은차 같아요,2
현대,스타리아,기존 승합차의 최대 단점인 사각지대 문제는 어느정도 해결 한 것같아보이네요.어린이용 승합차로도 기존보다 더욱 안전해 보입니다.,5
현대,스타리아,이야 스타렉스에 무드등 넣고 7-9인승 하니까 실내 개이쁘네 풀옵이 답이다그리고 시트가 돌아가서 아기 시트 끼우는거 진짜 저건 대박이다,32
현대,스타리아,스타리아 디젤이 마력 디튠하지 말고 202마력 그대로 나왔으면 더 좋았을거라는 아쉬움이 남습니다.ㅎㅎ,3
현대,스타리아,디자인 진짜 쩐다 ~~~~,1
현대,스타리아,현대 제발 둥근 디자인 손 놨으면 좋겠다... 제발 각지게 만들어줘...,4
현대,스타리아,오히려 창문 개방감은 3열이 2열보다 훨씬좋겠네요ㅎㅎ,1
현대,스타리아,전체적인 높이가 차폭에비해 높은게 사실.. 시트가 높아지는 이유.. 좀 낮추면 전체적인 밸런스나 운전할때도 좋을듯...계기반은 동일한걸 여러차종에 쓰는가보군요,2
현대,스타리아,기존 스타렉스의 최대의 단점 주행중 엔진소음 노면소음 풍절음인데많이 개선된듯합니다,1
현대,스타리아,"옆유리가 너무 커져서 기괴하다는 느낌이 들었는데, 그래도 잘 만들었네요.동네에 주차된 실물을 보고 왔는데, 생각보다 괜찮아 보이더군요.",1
현대,스타리아,무조건 좋다 좋다 아니고 아쉬운점 확실히   지적해주시네요^^그리고 솔직히 모니터에 네비게이션 내장보단 차라리   핸드폰 미러링 기능이 들어갔음 하는 개인적 생각이네요,1
현대,스타리아,카메라 700만원...ㅠㅠ 게임 광고가 이래서 들어간 거군요~ 스타리아 깔끔하니 예쁘네요,22
현대,스타리아,저정도 크기에 디젤 2.2 엔진이라...힘이 딸릴것 같은데...적어도 2.5 면 어떨지...근데 LPI는 3.5라 괜찮을듯하네요,2
현대,스타리아,리무진 풀옵션 기대됩니다,1
현대,스타리아,전조등의 조도가 야간주행에 충분할지 궁금하네요 ㅎ,2
현대,스타리아,"차량에 대한 관심 너머, 김한용 님의 나레이션이 더 흥미로왔......습니다.차량 자체로도 많은 관심 go~ ",1
현대,스타리아,"스타렉스는 FR(프론트 엔진,리어 드라이브) 방식이었는데.스타리아는 ff(프론트엔진, 프론트 드라이브)방식인데승차감의 차이가 어떤지 궁금하네요.",2
현대,스타리아,측면 사고나면 창문밖으로 팅겨져 나갈것같아서 위험해 보이네요ㅠ,8
현대,스타리아,궁금한건 수소전기차로 나오면 승차감이 많이 좋아질까요?,3
현대,스타리아,3:16 이런 설명 정말 원했는데 도움 많이 됐습니다 감사합니다!!,9
현대,스타리아,고급스럽네요 ,1
현대,스타리아,디자인도 멋지고 장점도 많고 대박사겠네요.굿입니다.,1
현대,스타리아,2열 창 열림 수동으로 한 건차박할때 정지시에도 창을 열 수 있도록 한 것 같습니다후면쪽 창 열림도 마찬가지 인 것 같습니다전기차로 나오면 차박전기차 V2l 기능 차박,2
현대,스타리아,현대 엔진중에 그나마 문제 없는 디젤 넣었네요 블럭이  스틸에서 알루미늄으로 바꼈다던데 어떻게 될지는 모르지만,2
현대,스타리아,페리할때마다 그릴 달라지면 나름 새로울듯,1
현대,스타리아,시트 회전하는건 정말 맘에드네...,7
현대,스타리아,김한용 님 덕분에 골뱅이 주차장 커브 구간에 주차를 할수 있게 되었습니다.좋은 유익한 정보 감사합니다.(feat.TESLA마덜3),1
현대,스타리아,와우~  세심한 설명 아주 좋아요LPI 스타리아 11인승 관심이 가네요~구독 & 좋아요 꾸욱입니다^^~,1
현대,스타리아,승차감은 차의 용도상 어쩔 수 없어도 2열 창문 개방감을 포기한 건 크게 아쉽다 감성EQ가 딸리면 결정적인 실 수를 하기마련 ...단체 여행에서 장거리 여행의 제일 핵심은 개방감아닐까 창문에 창살이 있는 건 아 너무 이숩네요 경치를 보는 행복을 못 나누겠구나,1
