car_brand,car_model,comments,likes
크라이슬러,PT 크루저,디자인 호불호.  나가도 너무 안나가는 차. 회전반경이 너무 길어서 교차로나 U-turn 시 적응이 필요한 차량.  개인적으로 디자인은 나쁘지 않다고 생각됨. ^^,1
크라이슬러,PT 크루저,가격 문의합니다^^,3
크라이슬러,PT 크루저,팔렸나요,1
크라이슬러,PT 크루저,늘 고생하시네요 ~~PT 크루즈 클래식카 모티브로 하여 만든 차량인데 처음 도로에서 보았을때는 먼 저런차가 있지 했는데 지루하지 않는 디자인과 내구성 강하다는게 메리트 이죠 ~~^^차량 다 좋은데 크룸 장식을 너무 과하게 하신듯 ~~^^저런 차는 순정 그대로 운행하는게 더 멋스러운데요 ^^늘 안운방운 하시고 건강하세요,2
크라이슬러,PT 크루저,"PT크루저 카브리오랑 렉서스타고 있는데, 의외로 피티크루저 좋습니다. 전기계통은 좀 말썽이 있는데 기계적인 부분은 단단합니다. 그런데 칭찬하시는 분은 처음봤네요. 반갑습니다",2
크라이슬러,PT 크루저,토러스 생각해볼만한차네요  가격도 괜찬은편인것같고   6세대 차는  어떨지는 잘모르지만  ~~,1
크라이슬러,PT 크루저,눈팅만하는 구독자입니다오늘도 잘보고갑니다근데 상구보리님때문에 렉서스ls460 ls430 엄청검색하고있는병을 얻었네요 혹시 좋은거있나해서저도 꼭ls 타보고싶네요저는지금캠리하브2009년12월식 신차뽑아서 19만째 타고있습니다,1
크라이슬러,PT 크루저,광고 토나온다,1
크라이슬러,PT 크루저,역시 프레미엄 ᆢ좋아요,3
크라이슬러,PT 크루저,ㅎㅎㅎ재밌게 보고 갑니다~,2
크라이슬러,PT 크루저,이런차 좋아하는사람은 왕따다,1
크라이슬러,PT 크루저,촌스럽다니?,1
크라이슬러,PT 크루저,피티크루저 진짜 오랜만에 보네요. 대학교 다닐 때 학과 교수님이 타고 다니셨던 차!,1
크라이슬러,PT 크루저,크라이슬러 PT크루저 차하난 좋네!차량 색상이나 아나님 의상하고깔맞춤하난 탁월하구나!크라이슬러 PT 크루저 차로치면복면가왕급 차이다,3
