,title,url
0,"""그랜저IG·벤츠 E클래스""…상반기 중고차시장 세단 인기",http://www.edaily.co.kr/news/newspath.asp?newsid=01810566629116816
1,[최기성의 허브車]‘BMW5와 벤츠E’ 고민되네…‘BMW E클래스’는 없나요?,https://www.mk.co.kr/opinion/columnists/view/2020/10/1114496/
2,"'휴먼다큐 사랑' 안현수♥우나리, 1억6천만 '벤츠 GL클래스' 인증? '억소리나네'",http://www.wowtv.co.kr/newscenter/news/view.asp?bcode=T30001000&artid=A201505120106
3,"우나리,푸틴이 선물한 안현수 벤츠 공개..""벤츠 GL클래스,소치 금메달 대가""",http://www.ajunews.com/view/20150512100306041
4,"안현수, 벤츠 GL클래스 선물 받아 ""금액도 장난 아니네!""",http://mbn.mk.co.kr/pages/news/newsView.php?category=mbn00011&news_seq_no=1682246
5,"안현수, 러시아로부터 받은 1억6000만원 벤츠 GL클래스는?",http://www.womennews.co.kr/news/view.asp?num=67492
6,"안현수·소트니코바, 벤츠 GL클래스 포상 “‘별그대’ 그들의 애마…”",http://economy.donga.com/3/all/20140228/61277840/3
7,'시가 1억 6천' 안현수가 받은 벤츠 GL클래스 살펴보니,http://www.wikitree.co.kr/main/news_view.php?id=161907
8,"안현수 부인 우나리, 벤츠 GL클래스 인증샷 공개 ""여보 축하해""",http://tvdaily.co.kr/read.php3?aid=1393649759660841017
9,"소트니코바, 벤츠 GL클래스 인증샷 '금메달리스트라 행복해요'",http://www.tvreport.co.kr/?c=news&m=newsview&idx=469499
10,[사진]뉴욕모터쇼 데뷔한 신형 벤츠 GL클래스,http://www.moneytoday.co.kr/view/mtview.php?type=1&no=2012040516473943483&outlink=1
11,"2013 프랑크푸르트 모터쇼 신차, 벤츠 SUV의 S클래스 'GL클래스'",http://www.osen.co.kr/article/G1109682059
12,"[시승기] S클래스 SUV, 벤츠 GLS",http://www.sporbiz.co.kr/news/articleView.html?idxno=54713
13,벤츠 '신형 GLS' 포착...차세대 디자인과 파워트레인으로 무장,http://www.autodaily.co.kr/news/articleView.html?idxno=407456
14,"[카라이프]벤츠의 고집 'GLA클래스', 알프스도 넘었다",http://view.asiae.co.kr/news/view.htm?idxno=2014091909592182991
15,"벤츠, PGA 챔피언십 S클래스 등 차량 공식 후원",http://biz.newdaily.co.kr/news/article.html?no=10044479
16,자동차광 김정은 때문에 난감한 벤츠..”공식판매 안했다”,http://www.edaily.co.kr/news/newspath.asp?newsid=03899926622486624
