,title,url
0,"닐슨 그레이스노트, 팟캐스트 삼성 프리에 AOD 서비스 제공",https://www.hellot.net/news/article.html?no=67952
1,"닐슨 그레이스노트, '삼성프리'에 AOD 서비스 공급",http://www.datanet.co.kr/news/articleView.html?idxno=172323
2,뉴욕주 ‘가장 영향력있는 아시안’ 그레이스 멩,http://www.koreatimes.com/article/1413891
3,그레이스 후 세리토스 시장 은퇴…후임은 베트남계 청 보,https://news.koreadaily.com/2022/05/05/society/generalsociety/20220505191151921.html
4,"30대 여성, 살인 혐의 체포…리버에지 거주 그레이스 유 챈",https://news.koreadaily.com/2022/05/04/society/generalsociety/20220504194710498.html
5,"제뉴인글로벌컴퍼니, 광화문·잠실 뷰티인그레이스 그룹전 동시 진행",http://www.businesskorea.co.kr/news/articleView.html?idxno=92189
6,"제뉴인글로벌컴퍼니, 뷰티인그레이스 그룹전 광화문과 잠실 동시 진행",http://www.sentv.co.kr/news/view/618876
7,"넷플릭스 신작! 피날레! <오자크>시즌4, <그레이스 앤 프랭키>시즌7, <할로윈 킬즈> 등",http://www.movist.com/movist3d/view.asp?type=13&id=atc000000008011
8,성폭행을 당했다… 피해자는 되레 범죄자로 몰렸다 [몰아보기 연구소],https://hankookilbo.com/News/Read/A2022050512160001066?did=NA
9,생화 일러스트레이터 ‘그레이스 차오’ 도입,http://www.apparelnews.co.kr/news/news_view/?idx=197320
10,[주말&]주말에 춥대~ 넷플릭스가 준비한 신작 5편,http://lady.khan.co.kr/khlady.html?mode=view&artid=202204300908021&code=11
11,"심도 깊은 전투, 고난이도 JRPG '사가 스칼렉 스레이스:진홍색 야망'",http://www.gameshot.net/common/con_view.php?code=GA626d295983250
12,이번주 넷플릭스 뭐보지? | <오자크> <그레이스 앤 프랭키> <베놈 2>,http://topclass.chosun.com/daily/view.asp?idx=1638&Newsnumb=2022041638
13,"갤러리더그레이스, 두바이서 'K-Art in Dubai 2022' 성료",https://www.news1.kr/articles/?4643913
